ts,pond_id,sensors,rf,svm,knn,note
2026-01-04T12:00:29.188952Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:29.096882Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.29, ""Turbidity (cm)"": 33.787, ""DO(mg/L)"": 5.032, ""BOD (mg/L)"": 2.396, ""CO2"": 6.884, ""pH"": 7.844, ""Alkalinity (mg L-1 )"": 120.961, ""Hardness (mg L-1 )"": 118.929, ""Calcium (mg L-1 )"": 74.812, ""Ammonia (mg L-1 )"": 0.273, ""Nitrite (mg L-1 )"": 0.191, ""Phosphorus (mg L-1 )"": 0.205, ""H2S (mg L-1 )"": 0.0019, ""Plankton (No. L-1)"": 4255}","{""rf"": {""DO(mg/L)"": 5.377213760000001, ""pH"": 7.830376619999998, ""Ammonia (mg L-1 )"": 0.03895411999999998}, ""svm"": {""class"": 2, ""probabilities"": [2.5317777512475252e-05, 0.006787321071663889, 0.9931873611508238]}, ""knn"": {""DO(mg/L)"": 4.089211799999999}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [2.5317777512475252e-05, 0.006787321071663889, 0.9931873611508238]}",,
2026-01-04T12:00:30.627866Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:30.523587Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.031, ""Turbidity (cm)"": 34.347, ""DO(mg/L)"": 5.273, ""BOD (mg/L)"": 4.425, ""CO2"": 4.259, ""pH"": 7.823, ""Alkalinity (mg L-1 )"": 122.763, ""Hardness (mg L-1 )"": 149.335, ""Calcium (mg L-1 )"": 98.316, ""Ammonia (mg L-1 )"": 0.318, ""Nitrite (mg L-1 )"": 0.11, ""Phosphorus (mg L-1 )"": 0.194, ""H2S (mg L-1 )"": 0.0017, ""Plankton (No. L-1)"": 3452}","{""rf"": {""DO(mg/L)"": 5.7026638100000016, ""pH"": 7.660808659999997, ""Ammonia (mg L-1 )"": 0.032728059999999996}, ""svm"": {""class"": 2, ""probabilities"": [4.8791828105345805e-05, 0.06408315122832309, 0.9358680569435717]}, ""knn"": {""DO(mg/L)"": 4.88792}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [4.8791828105345805e-05, 0.06408315122832309, 0.9358680569435717]}",,
2026-01-04T12:00:31.987775Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:31.836101Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.202, ""Turbidity (cm)"": 33.914, ""DO(mg/L)"": 5.37, ""BOD (mg/L)"": 4.385, ""CO2"": 4.599, ""pH"": 7.797, ""Alkalinity (mg L-1 )"": 114.388, ""Hardness (mg L-1 )"": 158.623, ""Calcium (mg L-1 )"": 98.644, ""Ammonia (mg L-1 )"": 0.728, ""Nitrite (mg L-1 )"": 0.052, ""Phosphorus (mg L-1 )"": 0.234, ""H2S (mg L-1 )"": 0.005, ""Plankton (No. L-1)"": 3847}","{""rf"": {""DO(mg/L)"": 5.805056230000002, ""pH"": 7.961653239999999, ""Ammonia (mg L-1 )"": 0.02854842}, ""svm"": {""class"": 2, ""probabilities"": [0.0008423954868253715, 0.045505553173153974, 0.9536520513400206]}, ""knn"": {""DO(mg/L)"": 3.7839566}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0008423954868253715, 0.045505553173153974, 0.9536520513400206]}",,stress_ammonia;
2026-01-04T12:00:34.083687Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:33.986728Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.343, ""Turbidity (cm)"": 34.102, ""DO(mg/L)"": 5.122, ""BOD (mg/L)"": 4.973, ""CO2"": 4.047, ""pH"": 7.78, ""Alkalinity (mg L-1 )"": 111.154, ""Hardness (mg L-1 )"": 110.899, ""Calcium (mg L-1 )"": 79.516, ""Ammonia (mg L-1 )"": 0.304, ""Nitrite (mg L-1 )"": 0.087, ""Phosphorus (mg L-1 )"": 0.18, ""H2S (mg L-1 )"": 0.0047, ""Plankton (No. L-1)"": 3434}","{""rf"": {""DO(mg/L)"": 5.4468305000000035, ""pH"": 7.912976259999998, ""Ammonia (mg L-1 )"": 0.035082459999999996}, ""svm"": {""class"": 2, ""probabilities"": [0.0006856748366584675, 0.04093031286409504, 0.9583840122992464]}, ""knn"": {""DO(mg/L)"": 4.199178399999999}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0006856748366584675, 0.04093031286409504, 0.9583840122992464]}",,
2026-01-04T12:00:35.285958Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:35.168280Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.003, ""Turbidity (cm)"": 33.886, ""DO(mg/L)"": 4.959, ""BOD (mg/L)"": 2.312, ""CO2"": 4.806, ""pH"": 7.822, ""Alkalinity (mg L-1 )"": 113.918, ""Hardness (mg L-1 )"": 151.683, ""Calcium (mg L-1 )"": 83.472, ""Ammonia (mg L-1 )"": 0.689, ""Nitrite (mg L-1 )"": 0.11, ""Phosphorus (mg L-1 )"": 0.149, ""H2S (mg L-1 )"": 0.0016, ""Plankton (No. L-1)"": 2771}","{""rf"": {""DO(mg/L)"": 6.328754749999998, ""pH"": 7.825190520000003, ""Ammonia (mg L-1 )"": 0.042270619999999995}, ""svm"": {""class"": 2, ""probabilities"": [1.0043845701776399e-05, 0.004384485759254868, 0.9956054703950435]}, ""knn"": {""DO(mg/L)"": 6.6726332}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [1.0043845701776399e-05, 0.004384485759254868, 0.9956054703950435]}",,stress_ammonia;
2026-01-04T12:00:37.190377Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:37.039965Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.393, ""Turbidity (cm)"": 33.59, ""DO(mg/L)"": 4.112, ""BOD (mg/L)"": 3.863, ""CO2"": 5.842, ""pH"": 7.796, ""Alkalinity (mg L-1 )"": 104.043, ""Hardness (mg L-1 )"": 157.369, ""Calcium (mg L-1 )"": 103.666, ""Ammonia (mg L-1 )"": 0.258, ""Nitrite (mg L-1 )"": 0.054, ""Phosphorus (mg L-1 )"": 0.17, ""H2S (mg L-1 )"": 0.0035, ""Plankton (No. L-1)"": 3147}","{""rf"": {""DO(mg/L)"": 5.9398519599999995, ""pH"": 7.684342209999999, ""Ammonia (mg L-1 )"": 0.043974570000000004}, ""svm"": {""class"": 2, ""probabilities"": [0.00039483204346165004, 0.0792768202874387, 0.9203283476690999]}, ""knn"": {""DO(mg/L)"": 3.8447083999999996}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00039483204346165004, 0.0792768202874387, 0.9203283476690999]}",,night_do_drop;
2026-01-04T12:00:39.061429Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:38.990768Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.697, ""Turbidity (cm)"": 35.158, ""DO(mg/L)"": 5.127, ""BOD (mg/L)"": 3.943, ""CO2"": 7.669, ""pH"": 7.803, ""Alkalinity (mg L-1 )"": 135.873, ""Hardness (mg L-1 )"": 155.231, ""Calcium (mg L-1 )"": 87.948, ""Ammonia (mg L-1 )"": 0.26, ""Nitrite (mg L-1 )"": 0.179, ""Phosphorus (mg L-1 )"": 0.368, ""H2S (mg L-1 )"": 0.0016, ""Plankton (No. L-1)"": 4081}","{""rf"": {""DO(mg/L)"": 5.676450799999998, ""pH"": 7.761192189999999, ""Ammonia (mg L-1 )"": 0.04386943999999996}, ""svm"": {""class"": 2, ""probabilities"": [0.00018561347319242074, 0.11932244846066495, 0.8804919380661427]}, ""knn"": {""DO(mg/L)"": 4.3627556}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00018561347319242074, 0.11932244846066495, 0.8804919380661427]}",,
2026-01-04T12:00:39.192366Z,POND_TEST,"{""Temp"": 29.225, ""Turbidity (cm)"": 34.548, ""DO(mg/L)"": 4.9, ""BOD (mg/L)"": 3.588, ""CO2"": 5.839, ""pH"": 7.81, ""Alkalinity (mg L-1 )"": 119.984, ""Hardness (mg L-1 )"": 137.123, ""Calcium (mg L-1 )"": 89.394, ""Ammonia (mg L-1 )"": 0.33, ""Nitrite (mg L-1 )"": 0.123, ""Phosphorus (mg L-1 )"": 0.217, ""H2S (mg L-1 )"": 0.003, ""Plankton (No. L-1)"": 3494.611, ""Timestamp"": ""2026-01-04T12:00:39.065527Z"", ""PondID"": ""POND_TEST"", ""Aggregated"": 1}","{""rf"": {""DO(mg/L)"": 5.5980919500000015, ""pH"": 7.89147024, ""Ammonia (mg L-1 )"": 0.043622469999999997}, ""svm"": {""class"": 2, ""probabilities"": [0.0002939459668281642, 0.025109984502894308, 0.9745960695302774]}, ""knn"": {""DO(mg/L)"": 4.7571632}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0002939459668281642, 0.025109984502894308, 0.9745960695302774]}",,hourly_agg
2026-01-04T12:00:40.872756Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:40.777734Z"", ""PondID"": ""POND_TEST"", ""Temp"": 28.915, ""Turbidity (cm)"": 33.32, ""DO(mg/L)"": 4.953, ""BOD (mg/L)"": 2.145, ""CO2"": 6.748, ""pH"": 7.865, ""Alkalinity (mg L-1 )"": 130.42, ""Hardness (mg L-1 )"": 108.024, ""Calcium (mg L-1 )"": 87.175, ""Ammonia (mg L-1 )"": 0.323, ""Nitrite (mg L-1 )"": 0.076, ""Phosphorus (mg L-1 )"": 0.356, ""H2S (mg L-1 )"": 0.0014, ""Plankton (No. L-1)"": 4112}","{""rf"": {""DO(mg/L)"": 5.7291851299999985, ""pH"": 7.7116591800000025, ""Ammonia (mg L-1 )"": 0.030654159999999996}, ""svm"": {""class"": 2, ""probabilities"": [5.185723837686137e-07, 5.922671348322507e-07, 0.9999988891604814]}, ""knn"": {""DO(mg/L)"": 4.727056600000001}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [5.185723837686137e-07, 5.922671348322507e-07, 0.9999988891604814]}",,
2026-01-04T12:00:42.864201Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:42.761359Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.535, ""Turbidity (cm)"": 33.62, ""DO(mg/L)"": 5.284, ""BOD (mg/L)"": 2.916, ""CO2"": 7.317, ""pH"": 7.801, ""Alkalinity (mg L-1 )"": 100.199, ""Hardness (mg L-1 )"": 100.017, ""Calcium (mg L-1 )"": 76.17, ""Ammonia (mg L-1 )"": 0.26, ""Nitrite (mg L-1 )"": 0.138, ""Phosphorus (mg L-1 )"": 0.386, ""H2S (mg L-1 )"": 0.003, ""Plankton (No. L-1)"": 3602}","{""rf"": {""DO(mg/L)"": 5.3885314399999995, ""pH"": 7.642221769999997, ""Ammonia (mg L-1 )"": 0.03239211}, ""svm"": {""class"": 2, ""probabilities"": [4.833799227468445e-05, 0.009159521674155218, 0.9907921403335702]}, ""knn"": {""DO(mg/L)"": 3.4980005999999997}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [4.833799227468445e-05, 0.009159521674155218, 0.9907921403335702]}",,
2026-01-04T12:00:44.796363Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:44.704139Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.296, ""Turbidity (cm)"": 33.028, ""DO(mg/L)"": 5.344, ""BOD (mg/L)"": 3.387, ""CO2"": 7.332, ""pH"": 7.828, ""Alkalinity (mg L-1 )"": 118.987, ""Hardness (mg L-1 )"": 145.801, ""Calcium (mg L-1 )"": 89.485, ""Ammonia (mg L-1 )"": 0.325, ""Nitrite (mg L-1 )"": 0.152, ""Phosphorus (mg L-1 )"": 0.272, ""H2S (mg L-1 )"": 0.0048, ""Plankton (No. L-1)"": 2068}","{""rf"": {""DO(mg/L)"": 6.099090579999999, ""pH"": 7.917549650000001, ""Ammonia (mg L-1 )"": 0.10911689000000001}, ""svm"": {""class"": 1, ""probabilities"": [0.0007272020163838943, 0.3928620494580527, 0.6064107485255634]}, ""knn"": {""DO(mg/L)"": 4.740747999999999}, ""knn_fallback_used"": false}","{""class"": 1, ""label"": ""Warning"", ""probabilities"": [0.0007272020163838943, 0.3928620494580527, 0.6064107485255634]}",,
2026-01-04T12:00:46.061480Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:45.934463Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.782, ""Turbidity (cm)"": 33.579, ""DO(mg/L)"": 5.257, ""BOD (mg/L)"": 3.719, ""CO2"": 4.304, ""pH"": 7.837, ""Alkalinity (mg L-1 )"": 103.432, ""Hardness (mg L-1 )"": 144.098, ""Calcium (mg L-1 )"": 85.242, ""Ammonia (mg L-1 )"": 0.271, ""Nitrite (mg L-1 )"": 0.111, ""Phosphorus (mg L-1 )"": 0.11, ""H2S (mg L-1 )"": 0.0027, ""Plankton (No. L-1)"": 4475}","{""rf"": {""DO(mg/L)"": 4.97518644, ""pH"": 7.938543600000002, ""Ammonia (mg L-1 )"": 0.08930595999999998}, ""svm"": {""class"": 2, ""probabilities"": [0.0002852629358829462, 0.10075192025795322, 0.898962816806164]}, ""knn"": {""DO(mg/L)"": 3.9762306}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0002852629358829462, 0.10075192025795322, 0.898962816806164]}",,
2026-01-04T12:00:48.151409Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:48.046795Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.576, ""Turbidity (cm)"": 33.506, ""DO(mg/L)"": 5.34, ""BOD (mg/L)"": 3.663, ""CO2"": 5.774, ""pH"": 7.798, ""Alkalinity (mg L-1 )"": 109.219, ""Hardness (mg L-1 )"": 123.062, ""Calcium (mg L-1 )"": 93.748, ""Ammonia (mg L-1 )"": 0.315, ""Nitrite (mg L-1 )"": 0.08, ""Phosphorus (mg L-1 )"": 0.386, ""H2S (mg L-1 )"": 0.0024, ""Plankton (No. L-1)"": 3042}","{""rf"": {""DO(mg/L)"": 6.206251800000001, ""pH"": 7.74038626, ""Ammonia (mg L-1 )"": 0.02942058}, ""svm"": {""class"": 2, ""probabilities"": [0.00015259799840010833, 0.01796114339383016, 0.9818862586077697]}, ""knn"": {""DO(mg/L)"": 3.7672544}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00015259799840010833, 0.01796114339383016, 0.9818862586077697]}",,
2026-01-04T12:00:50.219526Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:50.073321Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.415, ""Turbidity (cm)"": 35.501, ""DO(mg/L)"": 5.064, ""BOD (mg/L)"": 2.806, ""CO2"": 6.111, ""pH"": 7.861, ""Alkalinity (mg L-1 )"": 116.761, ""Hardness (mg L-1 )"": 142.442, ""Calcium (mg L-1 )"": 109.119, ""Ammonia (mg L-1 )"": 0.339, ""Nitrite (mg L-1 )"": 0.142, ""Phosphorus (mg L-1 )"": 0.32, ""H2S (mg L-1 )"": 0.0035, ""Plankton (No. L-1)"": 3750}","{""rf"": {""DO(mg/L)"": 5.1004194, ""pH"": 7.9508964, ""Ammonia (mg L-1 )"": 0.03506604999999999}, ""svm"": {""class"": 2, ""probabilities"": [1.1262003912093612e-05, 0.004148003542747972, 0.9958407344533399]}, ""knn"": {""DO(mg/L)"": 3.8124720000000005}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [1.1262003912093612e-05, 0.004148003542747972, 0.9958407344533399]}",,
2026-01-04T12:00:51.970429Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:51.867268Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.578, ""Turbidity (cm)"": 33.951, ""DO(mg/L)"": 5.168, ""BOD (mg/L)"": 3.781, ""CO2"": 5.859, ""pH"": 7.799, ""Alkalinity (mg L-1 )"": 100.617, ""Hardness (mg L-1 )"": 133.039, ""Calcium (mg L-1 )"": 70.606, ""Ammonia (mg L-1 )"": 0.311, ""Nitrite (mg L-1 )"": 0.097, ""Phosphorus (mg L-1 )"": 0.315, ""H2S (mg L-1 )"": 0.0037, ""Plankton (No. L-1)"": 2053}","{""rf"": {""DO(mg/L)"": 6.2122319300000015, ""pH"": 7.626208340000005, ""Ammonia (mg L-1 )"": 0.044251689999999996}, ""svm"": {""class"": 2, ""probabilities"": [0.00017204951916548788, 0.13874289151055594, 0.8610850589702785]}, ""knn"": {""DO(mg/L)"": 6.8854185999999995}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00017204951916548788, 0.13874289151055594, 0.8610850589702785]}",,
2026-01-04T12:00:53.766597Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:53.645925Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.378, ""Turbidity (cm)"": 36.834, ""DO(mg/L)"": 5.28, ""BOD (mg/L)"": 2.369, ""CO2"": 6.821, ""pH"": 7.869, ""Alkalinity (mg L-1 )"": 120.072, ""Hardness (mg L-1 )"": 124.688, ""Calcium (mg L-1 )"": 76.596, ""Ammonia (mg L-1 )"": 0.288, ""Nitrite (mg L-1 )"": 0.091, ""Phosphorus (mg L-1 )"": 0.165, ""H2S (mg L-1 )"": 0.0041, ""Plankton (No. L-1)"": 2606}","{""rf"": {""DO(mg/L)"": 5.794244160000004, ""pH"": 8.038353860000003, ""Ammonia (mg L-1 )"": 0.04238119000000003}, ""svm"": {""class"": 2, ""probabilities"": [1.4922412257342166e-05, 0.004822471110305103, 0.9951626064774378]}, ""knn"": {""DO(mg/L)"": 4.4101456}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [1.4922412257342166e-05, 0.004822471110305103, 0.9951626064774378]}",,
2026-01-04T12:00:55.131889Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:55.017687Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.342, ""Turbidity (cm)"": 34.151, ""DO(mg/L)"": 4.944, ""BOD (mg/L)"": 3.65, ""CO2"": 4.872, ""pH"": 7.854, ""Alkalinity (mg L-1 )"": 133.71, ""Hardness (mg L-1 )"": 123.665, ""Calcium (mg L-1 )"": 80.763, ""Ammonia (mg L-1 )"": 0.292, ""Nitrite (mg L-1 )"": 0.094, ""Phosphorus (mg L-1 )"": 0.199, ""H2S (mg L-1 )"": 0.0019, ""Plankton (No. L-1)"": 2352}","{""rf"": {""DO(mg/L)"": 6.0784434199999975, ""pH"": 7.642825439999998, ""Ammonia (mg L-1 )"": 0.03309002999999999}, ""svm"": {""class"": 2, ""probabilities"": [9.033388684112695e-05, 0.09873035543458032, 0.9011793106785787]}, ""knn"": {""DO(mg/L)"": 5.9071382}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [9.033388684112695e-05, 0.09873035543458032, 0.9011793106785787]}",,
2026-01-04T12:00:57.242370Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:57.107706Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.3, ""Turbidity (cm)"": 34.208, ""DO(mg/L)"": 5.15, ""BOD (mg/L)"": 3.934, ""CO2"": 4.338, ""pH"": 7.838, ""Alkalinity (mg L-1 )"": 123.401, ""Hardness (mg L-1 )"": 152.226, ""Calcium (mg L-1 )"": 88.55, ""Ammonia (mg L-1 )"": 0.277, ""Nitrite (mg L-1 )"": 0.108, ""Phosphorus (mg L-1 )"": 0.261, ""H2S (mg L-1 )"": 0.0018, ""Plankton (No. L-1)"": 4569}","{""rf"": {""DO(mg/L)"": 4.981466530000001, ""pH"": 7.660178359999999, ""Ammonia (mg L-1 )"": 0.03545445999999999}, ""svm"": {""class"": 2, ""probabilities"": [9.669772375558124e-05, 0.07211576595897144, 0.9277875363172727]}, ""knn"": {""DO(mg/L)"": 5.809150600000001}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [9.669772375558124e-05, 0.07211576595897144, 0.9277875363172727]}",,
2026-01-04T12:00:58.849199Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:00:58.749924Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.631, ""Turbidity (cm)"": 36.84, ""DO(mg/L)"": 4.9, ""BOD (mg/L)"": 2.001, ""CO2"": 6.35, ""pH"": 7.821, ""Alkalinity (mg L-1 )"": 101.479, ""Hardness (mg L-1 )"": 143.427, ""Calcium (mg L-1 )"": 79.732, ""Ammonia (mg L-1 )"": 0.285, ""Nitrite (mg L-1 )"": 0.074, ""Phosphorus (mg L-1 )"": 0.127, ""H2S (mg L-1 )"": 0.0049, ""Plankton (No. L-1)"": 2636}","{""rf"": {""DO(mg/L)"": 5.76195218, ""pH"": 8.156956810000008, ""Ammonia (mg L-1 )"": 0.09534043000000002}, ""svm"": {""class"": 2, ""probabilities"": [2.117651648405942e-06, 2.115779106686761e-06, 0.9999957665692448]}, ""knn"": {""DO(mg/L)"": 7.0908244}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [2.117651648405942e-06, 2.115779106686761e-06, 0.9999957665692448]}",,
2026-01-04T12:01:00.336445Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:01:00.214031Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.24, ""Turbidity (cm)"": 35.859, ""DO(mg/L)"": 5.336, ""BOD (mg/L)"": 3.568, ""CO2"": 7.866, ""pH"": 7.896, ""Alkalinity (mg L-1 )"": 103.773, ""Hardness (mg L-1 )"": 159.436, ""Calcium (mg L-1 )"": 73.917, ""Ammonia (mg L-1 )"": 0.249, ""Nitrite (mg L-1 )"": 0.138, ""Phosphorus (mg L-1 )"": 0.395, ""H2S (mg L-1 )"": 0.003, ""Plankton (No. L-1)"": 3883}","{""rf"": {""DO(mg/L)"": 5.39852855, ""pH"": 7.9020337399999985, ""Ammonia (mg L-1 )"": 0.04991961999999997}, ""svm"": {""class"": 2, ""probabilities"": [0.0007979266925099397, 0.0433360815690261, 0.9558659917384638]}, ""knn"": {""DO(mg/L)"": 3.976797}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0007979266925099397, 0.0433360815690261, 0.9558659917384638]}",,
2026-01-04T12:01:01.435358Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:01:01.350373Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.04, ""Turbidity (cm)"": 34.733, ""DO(mg/L)"": 5.382, ""BOD (mg/L)"": 3.911, ""CO2"": 5.513, ""pH"": 7.895, ""Alkalinity (mg L-1 )"": 117.316, ""Hardness (mg L-1 )"": 100.13, ""Calcium (mg L-1 )"": 78.888, ""Ammonia (mg L-1 )"": 0.273, ""Nitrite (mg L-1 )"": 0.136, ""Phosphorus (mg L-1 )"": 0.263, ""H2S (mg L-1 )"": 0.0011, ""Plankton (No. L-1)"": 4488}","{""rf"": {""DO(mg/L)"": 4.971282980000001, ""pH"": 7.674404559999996, ""Ammonia (mg L-1 )"": 0.05402385000000001}, ""svm"": {""class"": 2, ""probabilities"": [0.00035809247447877714, 0.028603552590312206, 0.9710383549352091]}, ""knn"": {""DO(mg/L)"": 3.9329179999999995}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00035809247447877714, 0.028603552590312206, 0.9710383549352091]}",,
2026-01-04T12:01:02.834520Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:01:02.735020Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.096, ""Turbidity (cm)"": 33.769, ""DO(mg/L)"": 3.553, ""BOD (mg/L)"": 3.806, ""CO2"": 6.343, ""pH"": 7.83, ""Alkalinity (mg L-1 )"": 114.238, ""Hardness (mg L-1 )"": 155.868, ""Calcium (mg L-1 )"": 86.439, ""Ammonia (mg L-1 )"": 0.813, ""Nitrite (mg L-1 )"": 0.119, ""Phosphorus (mg L-1 )"": 0.392, ""H2S (mg L-1 )"": 0.004, ""Plankton (No. L-1)"": 4262}","{""rf"": {""DO(mg/L)"": 5.207833170000002, ""pH"": 7.79984144, ""Ammonia (mg L-1 )"": 0.06353434999999996}, ""svm"": {""class"": 2, ""probabilities"": [0.0006068980576169766, 0.03725019571410712, 0.962142906228276]}, ""knn"": {""DO(mg/L)"": 4.1976278}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0006068980576169766, 0.03725019571410712, 0.962142906228276]}",,night_do_drop;stress_ammonia;
2026-01-04T12:01:04.182878Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:01:04.051982Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.878, ""Turbidity (cm)"": 35.811, ""DO(mg/L)"": 5.312, ""BOD (mg/L)"": 4.17, ""CO2"": 5.141, ""pH"": 7.844, ""Alkalinity (mg L-1 )"": 107.798, ""Hardness (mg L-1 )"": 104.041, ""Calcium (mg L-1 )"": 81.922, ""Ammonia (mg L-1 )"": 0.579, ""Nitrite (mg L-1 )"": 0.175, ""Phosphorus (mg L-1 )"": 0.153, ""H2S (mg L-1 )"": 0.0044, ""Plankton (No. L-1)"": 3532}","{""rf"": {""DO(mg/L)"": 4.731549009999999, ""pH"": 7.768900089999995, ""Ammonia (mg L-1 )"": 0.044518540000000016}, ""svm"": {""class"": 2, ""probabilities"": [0.0006323250066989875, 0.0385750096086393, 0.9607926653846616]}, ""knn"": {""DO(mg/L)"": 3.9001232000000003}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0006323250066989875, 0.0385750096086393, 0.9607926653846616]}",,stress_ammonia;
2026-01-04T12:01:05.909391Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:01:05.834496Z"", ""PondID"": ""POND_TEST"", ""Temp"": 29.638, ""Turbidity (cm)"": 33.79, ""DO(mg/L)"": 4.97, ""BOD (mg/L)"": 4.398, ""CO2"": 6.995, ""pH"": 7.823, ""Alkalinity (mg L-1 )"": 108.502, ""Hardness (mg L-1 )"": 121.257, ""Calcium (mg L-1 )"": 96.19, ""Ammonia (mg L-1 )"": 0.29, ""Nitrite (mg L-1 )"": 0.14, ""Phosphorus (mg L-1 )"": 0.224, ""H2S (mg L-1 )"": 0.001, ""Plankton (No. L-1)"": 4850}","{""rf"": {""DO(mg/L)"": 5.991486370000002, ""pH"": 7.813783249999995, ""Ammonia (mg L-1 )"": 0.04897693000000001}, ""svm"": {""class"": 2, ""probabilities"": [0.0001345915392587035, 0.21865624961068425, 0.7812091588500567]}, ""knn"": {""DO(mg/L)"": 6.627252999999999}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0001345915392587035, 0.21865624961068425, 0.7812091588500567]}",,
